<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
280424;170500;98.22;98.22;98.22;98.22;107
280424;170600;98.28;98.28;98.28;98.28;96
280424;170900;98.33;98.33;98.33;98.33;86
280424;171000;98.04;98.26;98.04;98.24;195.6491964
280424;171100;98.22;98.22;98.22;98.22;104
280424;171200;98.34;98.34;98.34;98.34;85
280424;171300;98.25;98.25;98.25;98.25;103
280424;171400;98.35;98.35;98.31;98.31;180
280424;171500;98.2;98.2;98.2;98.2;86
280424;171600;98.04;98.28;98.01;98.28;478.71539153
280424;171700;98.34;98.34;98.34;98.34;103
280424;171800;98.48;98.5;98.01;98.27;915.83116217
280424;171900;98.31;98.31;98.31;98.31;103
280424;172100;98.23;98.23;98.23;98.23;61
280424;172200;98.21;98.21;98.21;98.21;103
280424;172300;98.29;98.29;98.29;98.29;70
280424;172400;98.49;98.49;98.23;98.23;202.78931871
280424;172500;98.3;98.3;98.3;98.3;105
280424;172600;98.23;98.23;98.23;98.23;94
280424;172700;98.18;98.18;98.18;98.18;104
280424;172800;98.35;98.35;98.22;98.22;187
280424;172900;98.49;98.49;98.49;98.49;163.2271302
280424;173000;98.25;98.25;98.01;98.01;103.81
280424;173100;98.31;98.31;98.29;98.29;158
280424;173300;98.35;98.35;98.26;98.26;154
280424;173500;98.23;98.23;98.23;98.23;67
280424;173600;98.26;98.26;98.24;98.24;143
280424;173700;98.3;98.3;98.3;98.3;107
280424;173800;98.3;98.3;98.3;98.3;101
280424;173900;98.18;98.18;98.18;98.18;64
280424;174000;98.28;98.28;98.17;98.17;190
280424;174100;98.17;98.17;98.17;98.17;66
280424;174200;98.2;98.2;98.2;98.2;95
280424;174300;98.23;98.23;98.21;98.21;165
280424;174400;98.2;98.2;98.2;98.2;62
280424;174500;98.34;98.34;98.34;98.34;91
280424;174800;98.26;98.26;98.26;98.26;106
280424;174900;98.3;98.3;98.3;98.3;86
280424;175000;98.22;98.22;98.22;98.22;74
280424;175100;98.29;98.29;98.29;98.29;83
280424;175300;98.23;98.33;98.23;98.33;185
280424;175400;98.22;98.22;98.22;98.22;78
280424;175500;98.24;98.24;98.24;98.24;79
280424;175700;98.2;98.2;98.2;98.2;104
280424;180000;98.19;98.19;98.19;98.19;67
280424;180000;98.19;98.19;98.19;98.19;67
280424;180100;98.27;98.27;98.27;98.27;100
280424;180200;98.26;98.26;98.2;98.2;158
280424;180300;98.28;98.28;98.19;98.19;173
280424;180400;98.48;98.48;98.48;98.48;4
280424;180500;98.18;98.18;98.18;98.18;72
280424;180600;98.35;98.35;98.2;98.2;129
280424;180900;98.23;98.23;98.23;98.23;64
280424;181000;98.19;98.19;98.19;98.19;102
280424;181100;98.29;98.29;98.29;98.29;105
280424;181200;98.27;98.27;98.27;98.27;84
280424;181400;98.31;98.31;98.29;98.29;145
280424;181600;98.28;98.28;98.28;98.28;70
280424;181700;98.25;98.25;98.25;98.25;70
280424;181800;98.33;98.33;98.33;98.33;107
280424;181900;98.35;98.35;98.35;98.35;61
280424;182000;98.22;98.22;98.21;98.21;127
280424;182100;98.36;98.36;98.36;98.36;79
280424;182200;98.35;98.35;98.3;98.3;146
280424;182300;98.31;98.31;98.31;98.31;109
280424;182400;98.32;98.32;98.32;98.32;75
280424;182500;98.26;98.3;98.26;98.3;179
280424;182700;98.32;98.32;98.32;98.32;88
280424;182800;98.28;98.36;98.07;98.07;156.37679744
280424;182900;98.22;98.22;98.22;98.22;74
280424;183000;98.21;98.21;98.21;98.21;83
280424;183100;98.23;98.23;98.23;98.23;97
280424;183200;98.3;98.3;98.3;98.3;71
280424;183300;98.29;98.29;98.29;98.29;95
280424;183400;98.3;98.3;98.3;98.3;81
280424;183500;98.32;98.32;98.32;98.32;105
280424;183600;98.36;98.36;98.36;98.36;84
280424;183700;98.21;98.21;98.21;98.21;101
280424;183800;98.26;98.26;98.26;98.26;89
280424;183900;98.36;98.36;98.36;98.36;98
280424;184000;98.36;98.36;98.28;98.28;170
280424;184100;98.07;98.07;98.06;98.06;643.69575069
280424;184200;98.04;98.04;98.04;98.04;62
280424;184300;98.04;98.05;98.04;98.05;146
280424;184400;98.04;98.04;98.04;98.04;61
280424;184500;98.02;98.02;98.01;98.01;365.66424931
280424;184700;98.26;98.26;98.26;98.26;58
280424;184800;98.29;98.46;98.29;98.45;72.02925182
280424;184900;98.23;98.28;98.23;98.28;195
280424;185000;98.14;98.14;98.14;98.14;105
280424;185100;98.2;98.2;98.2;98.2;112
280424;185200;98.17;98.17;98.17;98.17;133
280424;185400;98.15;98.15;98.15;98.15;69
280424;185500;98.23;98.23;98.23;98.23;97
280424;185600;98.01;98.28;98.01;98.28;140.27916584
280424;185700;98.22;98.22;98.19;98.19;195
280424;185800;98.17;98.17;98.17;98.17;106
280424;185900;98.42;98.42;98.33;98.33;108.24314163
280424;190000;98.26;98.26;98.26;98.26;73
280424;190000;98.26;98.26;98.26;98.26;73
280424;190100;98.24;98.24;98.23;98.23;148
280424;190200;98.31;98.31;98.31;98.31;73
280424;190300;98.16;98.16;98.16;98.16;104
280424;190400;98.23;98.32;98.23;98.32;143
280424;190500;98.01;98.32;98.01;98.32;118.12
280424;190700;98.22;98.22;98.18;98.18;197
280424;190800;98.28;98.28;98.28;98.28;106
280424;190900;98.24;98.24;98.24;98.24;98
280424;191000;98.34;98.34;98.17;98.17;194
280424;191100;98.17;98.49;98.17;98.49;117.07665752
280424;191200;98.26;98.26;98.26;98.26;108
280424;191300;98.23;98.23;98.23;98.23;59
280424;191400;98.23;98.23;98.23;98.23;74
280424;191500;98.23;98.24;98.23;98.24;161
280424;191600;98.01;98.26;98.01;98.26;170.15060013
280424;191700;98.29;98.29;98.29;98.29;111
280424;191800;98.3;98.31;98.3;98.31;181
280424;192100;98.18;98.18;98.18;98.18;57
280424;192200;98.26;98.26;98.26;98.26;82
280424;192300;98.34;98.34;98.34;98.34;58
280424;192400;98.27;98.31;98.27;98.31;168
280424;192500;98.17;98.17;98.17;98.17;67
280424;192600;98.24;98.24;98.24;98.24;93
280424;192700;98.19;98.19;98.17;98.17;192
280424;192800;98.18;98.18;98.18;98.18;112
280424;192900;98.3;98.3;98.3;98.3;75
280424;193000;98.23;98.23;98.22;98.22;152
280424;193100;98.34;98.34;98.34;98.34;56
280424;193200;98.33;98.33;98.33;98.33;61
280424;193300;98.27;98.27;98.27;98.27;77
280424;193400;98.21;98.21;98.21;98.21;71
280424;193500;98.2;98.2;98.2;98.2;62
280424;193600;98.21;98.21;98.21;98.21;66
280424;193700;98.33;98.33;98.19;98.19;126
280424;193900;98.17;98.17;98.17;98.17;70
280424;194000;98.16;98.24;98.16;98.24;178
280424;194100;98.31;98.31;98.31;98.31;87
280424;194200;98.27;98.27;98.27;98.27;104
280424;194300;98.31;98.31;98.31;98.31;59
280424;194400;98.28;98.28;98.26;98.26;178
280424;194500;98.22;98.22;98.22;98.22;79
280424;194600;98.26;98.26;98.26;98.26;71
280424;194700;98.21;98.21;98.21;98.21;106
280424;194800;98.21;98.21;98.21;98.21;57
280424;194900;98.33;98.33;98.33;98.33;94
280424;195000;98.31;98.31;98.31;98.31;63
280424;195100;98.29;98.29;98.18;98.18;131
280424;195200;98.28;98.28;98.28;98.28;81
280424;195300;98.3;98.3;98.3;98.3;111
280424;195500;98.21;98.3;98.21;98.3;162
280424;195600;98.3;98.3;98.3;98.3;100
280424;195700;98.18;98.18;98.18;98.18;88
280424;195900;98.21;98.21;98.21;98.21;92
280424;200000;98.3;98.34;98.3;98.34;155
280424;200000;98.3;98.34;98.3;98.34;155
280424;200100;98.35;98.35;98.3;98.3;144
280424;200200;98.33;98.33;98.33;98.33;72
280424;200300;98.23;98.49;98.23;98.49;123.22824652
280424;200400;98.19;98.19;98.19;98.19;89
280424;200500;98.33;98.33;98.33;98.33;68
280424;200600;98.35;98.35;98.35;98.35;87
280424;200700;98.26;98.27;98.26;98.27;179
280424;200900;98.24;98.24;98.24;98.24;104
280424;201000;98.24;98.24;98.17;98.17;169
280424;201100;98.25;98.25;98.25;98.25;68
280424;201200;98.24;98.24;98.24;98.24;101
280424;201300;98.24;98.24;98.24;98.24;106
280424;201400;98.23;98.23;98.23;98.23;91
280424;201500;98.3;98.3;98.3;98.3;89
280424;201600;98.2;98.2;98.2;98.2;103
280424;201800;98.31;98.31;98.31;98.31;96
280424;201900;98.33;98.33;98.33;98.33;98
280424;202000;98.22;98.22;98.22;98.22;157
280424;202100;98.28;98.28;98.28;98.28;107
280424;202200;98.27;98.27;98.27;98.27;107
280424;202300;98.17;98.17;98.17;98.17;67
280424;202400;98.32;98.32;98.32;98.32;99
280424;202500;98.23;98.23;98.23;98.23;87
280424;202600;98.31;98.31;98.31;98.31;63
280424;202700;98.32;98.32;98.24;98.24;178
280424;202800;98.26;98.26;98.26;98.26;87
280424;202900;98.29;98.29;98.29;98.29;93
280424;203100;98.18;98.18;98.18;98.18;62
280424;203200;98.32;98.32;98.31;98.31;189
280424;203300;98.23;98.23;98.23;98.23;81
280424;203400;98.23;98.23;98.23;98.23;101
280424;203500;98.32;98.32;98.32;98.32;69
280424;203700;98.29;98.29;98.29;98.29;76
280424;203800;98.49;98.49;98.49;98.49;48.22855112
280424;204000;98.23;98.23;98.23;98.23;64
280424;204100;98.2;98.34;98.2;98.34;127
280424;204300;98.19;98.19;98.19;98.19;85
280424;204400;98.31;98.31;98.31;98.31;102
280424;204500;98.24;98.3;98.24;98.3;136
280424;204600;98.26;98.26;98.26;98.26;69
280424;204700;98.49;98.49;98.49;98.49;96.16357931
280424;204800;98.34;98.34;98.34;98.34;103
280424;204900;98.31;98.31;98.31;98.31;101
280424;205000;98.25;98.28;98.25;98.28;132
280424;205200;98.23;98.29;98.23;98.29;151
280424;205300;98.31;98.31;98.31;98.31;97
280424;205400;98.31;98.31;98.31;98.31;69
280424;205500;98.33;98.33;98.32;98.32;191
280424;205600;98.33;98.33;98.33;98.33;85
280424;205700;98.34;98.34;98.34;98.34;86
280424;205800;98.19;98.19;98.19;98.19;74
280424;205900;98.2;98.35;98.2;98.35;182
280424;210000;98.2;98.2;98.2;98.2;77
280424;210000;98.2;98.2;98.2;98.2;77
280424;210100;98.25;98.25;98.25;98.25;91
280424;210200;98.33;98.33;98.33;98.33;98
280424;210300;98.19;98.33;98.19;98.33;116
280424;210400;98.29;98.29;98.29;98.29;69
280424;210500;98.36;98.36;98.36;98.36;81
280424;210600;98.27;98.27;98.2;98.2;180
280424;210700;98.22;98.22;98.22;98.22;79
280424;210900;98.22;98.22;98.22;98.22;99
280424;211000;98.34;98.34;98.34;98.34;60
280424;211100;98.24;98.24;98.21;98.21;172
280424;211300;98.24;98.24;98.24;98.24;76
280424;211400;98.2;98.26;98.2;98.26;192
280424;211500;98.34;98.34;98.34;98.34;110
280424;211600;98.31;98.31;98.31;98.31;78
280424;211700;98.31;98.31;98.23;98.23;147
280424;211800;98.2;98.2;98.2;98.2;111
280424;211900;98.25;98.25;98.25;98.25;95
280424;212100;98.18;98.18;98.18;98.18;70
280424;212200;98.35;98.35;98.34;98.34;135
280424;212300;98.2;98.2;98.2;98.2;62
280424;212500;98.24;98.24;98.24;98.24;71
280424;212600;98.26;98.26;98.26;98.26;100
280424;212800;98.23;98.23;98.23;98.23;61
280424;212900;98.26;98.26;98.26;98.26;104
280424;213000;98.23;98.23;98.21;98.21;124
280424;213100;98.22;98.22;98.22;98.22;92
280424;213200;98.2;98.2;98.2;98.2;89
280424;213300;98.2;98.21;98.2;98.21;210
280424;213400;98.35;98.35;98.35;98.35;73
280424;213500;98.32;98.32;98.32;98.32;100
280424;213600;98.25;98.25;98.25;98.25;111
280424;213700;98.27;98.27;98.27;98.27;67
280424;213800;98.32;98.32;98.32;98.32;90
280424;213900;98.32;98.32;98.32;98.32;86
280424;214000;98.17;98.17;98.17;98.17;76
280424;214100;98.32;98.32;98.32;98.32;111
280424;214200;98.33;98.33;98.33;98.33;63
280424;214400;98.3;98.3;98.3;98.3;104
280424;214500;98.21;98.24;98.21;98.24;185
280424;214600;98.34;98.34;98.34;98.34;102
280424;214700;98.31;98.31;98.29;98.29;156
280424;214800;98.29;98.29;98.29;98.29;79
280424;214900;98.31;98.31;98.31;98.31;66
280424;215000;98.29;98.29;98.26;98.26;130
280424;215200;98.22;98.22;98.22;98.22;87
280424;215300;98.36;98.36;98.36;98.36;96
280424;215400;98.37;98.37;98.37;98.37;57
280424;215500;98.34;98.34;98.34;98.34;108
280424;215600;98.32;98.32;98.32;98.32;93
280424;215700;98.33;98.33;98.33;98.33;64
280424;215800;98.33;98.33;98.26;98.26;176
280424;220300;98.21;98.22;98.21;98.22;187
280424;220500;98.31;98.31;98.31;98.31;69
280424;220900;98.35;98.35;98.32;98.32;142
280424;221000;98.26;98.26;98.26;98.26;73
280424;221100;98.35;98.35;98.35;98.35;68
280424;221200;98.2;98.2;98.2;98.2;73
280424;221300;98.25;98.25;98.25;98.25;74
280424;221400;98.31;98.31;98.31;98.31;72
280424;221600;98.23;98.23;98.23;98.23;111
280424;221800;98.25;98.25;98.25;98.25;108
280424;221900;98.34;98.34;98.34;98.34;89
280424;222000;98.29;98.29;98.29;98.29;99
280424;222100;98.35;98.35;98.35;98.35;75
280424;222200;98.21;98.21;98.21;98.21;94
280424;222300;98.24;98.24;98.24;98.24;73
280424;222400;98.21;98.21;98.21;98.21;110
280424;222500;98.26;98.34;98.26;98.34;172
280424;222700;98.36;98.36;98.29;98.29;175
280424;222900;98.32;98.32;98.32;98.32;57
280424;223000;98.29;98.3;98.29;98.3;162
280424;223100;98.32;98.49;98.32;98.49;337.85654109
280424;223200;98.49;98.67;98.21;98.67;860.6428786
280424;223400;98.48;98.48;98.48;98.48;97
280424;223500;98.46;98.46;98.46;98.46;105
280424;223700;98.44;98.44;98.44;98.44;83
280424;223800;98.53;98.53;98.53;98.53;82
280424;224000;98.48;98.48;98.48;98.48;85
280424;224100;98.53;98.53;98.53;98.53;58
280424;224200;98.41;98.41;98.41;98.41;73.25989314
280424;224300;98.47;98.47;98.47;98.47;77
280424;224400;98.47;98.47;98.42;98.42;160
280424;224500;98.32;98.32;98.32;98.32;65
280424;224600;98.42;98.42;98.42;98.42;98
280424;224700;98.35;98.35;98.35;98.35;112
280424;224800;98.46;98.48;98.46;98.48;146
280424;224900;98.57;98.57;98.57;98.57;61
280424;225000;98.46;98.46;98.46;98.46;105
280424;225100;98.5;98.5;98.5;98.5;103
280424;225200;98.51;98.51;98.41;98.41;189
280424;225300;98.56;98.56;98.56;98.56;65
280424;225400;98.52;98.52;98.52;98.52;90
280424;225500;98.52;98.52;98.52;98.52;62
280424;225700;98.33;98.38;98.33;98.38;178
280424;225800;98.46;98.46;98.46;98.46;71
280424;225900;98.6;98.6;98.59;98.59;120
280424;230100;98.5;98.5;98.5;98.5;109
280424;230200;98.54;98.54;98.54;98.54;105
280424;230300;98.38;98.88;98.38;98.88;78.30820873
280424;230400;98.55;98.55;98.55;98.55;73
280424;230500;98.58;98.88;98.58;98.88;202.27809475
280424;230600;98.63;98.63;98.63;98.63;110
280424;230700;98.82;98.88;98.63;98.63;497.24103094
280424;230800;98.88;98.88;98.61;98.61;83.49958096
280424;230900;98.6;98.6;98.6;98.6;95
280424;231000;98.77;98.77;98.76;98.76;141
280424;231200;98.53;98.53;98.5;98.5;167
280424;231300;98.7;98.7;98.7;98.7;106
280424;231500;98.55;98.94;98.52;98.94;572.71716637
280424;231600;98.6;98.94;98.6;98.94;183.47320535
280424;231700;98.91;98.91;98.91;98.91;109
280424;231900;98.89;98.9;98.89;98.9;166
280424;232000;98.88;98.88;98.88;98.88;100
280424;232100;98.9;98.9;98.88;98.88;135
280424;232200;98.89;98.89;98.89;98.89;100
280424;232300;98.87;98.88;98.87;98.88;156
280424;232600;98.91;98.91;98.89;98.89;143
280424;232700;98.88;98.88;98.88;98.88;79
280424;232800;98.88;98.88;98.88;98.88;94
280424;232900;98.9;98.9;98.9;98.9;79
280424;233000;98.89;98.89;98.89;98.89;109
280424;233100;98.91;98.91;98.91;98.91;71
280424;233200;98.88;98.88;98.88;98.88;80
280424;233300;98.88;98.88;98.88;98.88;133
280424;233400;98.91;98.91;98.91;98.91;78
280424;233600;98.89;98.89;98.89;98.89;103
280424;233800;98.94;98.94;98.87;98.87;81.34181923
280424;233900;98.94;98.94;98.89;98.89;100.52172258
280424;234000;98.94;98.94;98.94;98.94;20.48689952
280424;234100;98.91;98.91;98.91;98.91;82
280424;234200;98.9;98.9;98.88;98.88;216
280424;234300;98.89;98.89;98.89;98.89;88
280424;234400;98.91;98.95;98.91;98.91;206.12216596
280424;234500;98.91;98.91;98.91;98.91;59
280424;234600;98.89;98.89;98.89;98.89;66
280424;234700;98.88;98.88;98.88;98.88;90
280424;234800;98.9;98.9;98.9;98.9;97
280424;234900;98.86;98.9;98.86;98.9;193
280424;235000;98.84;98.84;98.58;98.58;67.53437459
280424;235200;98.74;98.74;98.7;98.7;207
280424;235300;98.47;98.47;98.47;98.47;105
280424;235400;98.65;98.65;98.65;98.65;102
280424;235500;98.7;98.7;98.7;98.7;64
280424;235700;98.71;98.71;98.71;98.71;104
280424;235800;98.68;98.68;98.68;98.68;75
280424;235900;98.81;98.81;98.81;98.81;95
290424;000000;98.64;98.64;98.53;98.53;218
290424;000000;98.64;98.64;98.53;98.53;218
290424;000200;98.43;98.43;98.43;98.43;65
290424;000300;98.43;98.43;98.43;98.43;56
290424;000400;98.43;98.43;98.43;98.43;66
290424;000500;98.37;98.37;98.37;98.37;79
290424;000600;98.4;98.4;98.36;98.36;71.01154424
290424;000700;98.29;98.29;98.29;98.29;71
290424;000800;98.27;98.27;98.27;98.27;179
290424;000900;98.26;98.26;98.26;98.26;70
290424;001000;98.3;98.3;98.3;98.3;57
290424;001100;98.29;98.29;98.29;98.29;64
290424;001200;98.26;98.26;98.26;98.26;111
290424;001300;98.67;98.67;98.67;98.67;64
290424;001400;98.5;98.5;98.5;98.5;71
290424;001500;98.59;98.59;98.59;98.59;77
290424;001700;98.48;98.57;98.48;98.57;158
290424;001800;98.46;98.46;98.46;98.46;101
290424;001900;98.72;98.72;98.72;98.72;75
290424;002000;98.48;98.48;98.48;98.48;70
290424;002100;98.64;98.72;98.64;98.72;213
290424;002300;98.64;98.64;98.54;98.54;172
290424;002400;98.55;98.55;98.55;98.55;57
290424;002500;98.61;98.61;98.61;98.61;87
290424;002600;98.7;98.7;98.61;98.61;195
290424;002700;98.7;98.7;98.7;98.7;86
290424;002800;98.67;98.67;98.67;98.67;64
290424;002900;98.5;98.5;98.5;98.5;81
290424;003000;98.52;98.65;98.52;98.65;144
290424;003100;98.7;98.7;98.7;98.7;65
290424;003200;98.95;98.99;98.77;98.77;193.70183638
290424;003300;98.69;98.69;98.69;98.69;102
290424;003400;98.72;98.72;98.72;98.72;109
290424;003500;98.74;98.74;98.66;98.66;126
290424;003600;98.79;98.79;98.79;98.79;74
290424;003700;98.69;98.69;98.69;98.69;99
290424;003800;98.78;98.78;98.78;98.78;91
290424;003900;98.77;98.77;98.77;98.77;104
290424;004000;98.61;98.61;98.61;98.61;96
290424;004100;98.68;98.81;98.68;98.81;139
290424;004200;98.63;98.63;98.63;98.63;83
290424;004300;98.66;98.79;98.66;98.79;180
290424;004400;98.64;98.64;98.64;98.64;69
290424;004500;98.69;98.69;98.68;98.68;195
290424;004600;98.7;98.7;98.7;98.7;60
290424;004800;98.74;98.74;98.74;98.74;88
290424;004900;98.76;98.76;98.76;98.76;63
290424;005000;98.71;98.71;98.71;98.71;59
290424;005100;98.76;98.81;98.76;98.81;199
290424;005200;98.76;98.76;98.76;98.76;98
290424;005300;98.68;98.74;98.68;98.74;191
290424;005400;98.67;98.67;98.67;98.67;86
290424;005500;98.8;98.8;98.8;98.8;102
290424;005600;98.68;98.68;98.68;98.68;61
290424;005700;98.71;98.71;98.68;98.68;193
290424;005800;98.49;98.49;98.49;98.49;68
290424;005900;98.7;98.7;98.52;98.52;197
290424;010000;98.44;98.44;98.41;98.41;187
290424;010000;98.44;98.44;98.41;98.41;187
290424;010100;98.55;98.55;98.55;98.55;58
290424;010200;98.54;98.54;98.54;98.54;104
290424;010300;98.63;98.63;98.63;98.63;89
290424;010400;98.72;98.72;98.71;98.71;198
290424;010500;98.37;98.37;98.37;98.37;56
290424;010700;98.62;98.62;98.62;98.62;111
290424;010800;98.68;98.68;98.68;98.68;61
290424;010900;98.46;98.46;98.46;98.46;60
290424;011100;98.52;98.52;98.52;98.52;58
290424;011200;98.4;98.4;98.4;98.4;77
290424;011300;98.56;98.56;98.56;98.56;61
290424;011400;98.54;98.54;98.54;98.54;68
290424;011500;98.72;98.72;98.72;98.72;101
290424;011600;98.5;98.5;98.5;98.5;107
290424;011700;98.6;98.6;98.6;98.6;105
290424;011800;98.38;98.38;98.38;98.38;64
290424;011900;98.55;98.69;98.55;98.69;146
290424;012000;98.7;98.7;98.41;98.41;184
290424;012100;98.62;98.62;98.62;98.62;108
290424;012200;98.7;98.7;98.7;98.7;91
290424;012300;98.65;98.65;98.65;98.65;74
290424;012400;98.46;98.46;98.46;98.46;84
290424;012500;98.7;98.7;98.7;98.7;73
290424;012600;98.51;98.51;98.51;98.51;110
290424;012700;98.45;98.45;98.45;98.45;58
290424;012800;98.43;98.57;98.43;98.57;192
290424;012900;98.7;98.7;98.7;98.7;74
290424;013000;98.41;98.41;98.41;98.41;106
290424;013100;98.59;98.7;98.59;98.7;161
290424;013200;98.52;98.52;98.52;98.52;196
290424;013300;98.55;98.55;98.55;98.55;84
290424;013400;98.59;98.59;98.59;98.59;58
290424;013600;98.52;98.52;98.52;98.52;77
290424;013900;98.53;98.53;98.53;98.53;61
290424;014000;98.59;98.59;98.59;98.59;74
290424;014100;98.62;98.62;98.4;98.4;204
290424;014200;98.46;98.46;98.46;98.46;102
290424;014400;98.36;98.63;98.36;98.63;195
290424;014700;98.46;98.46;98.46;98.46;103
290424;014800;98.59;98.59;98.49;98.49;206
290424;014900;98.6;98.6;98.6;98.6;73
290424;015000;98.38;98.38;98.38;98.38;73
290424;015200;98.53;98.63;98.53;98.63;159
290424;015300;98.38;98.38;98.38;98.38;96
290424;015400;98.65;98.65;98.47;98.47;195
290424;015500;98.53;98.53;98.53;98.53;62
290424;015600;98.44;98.56;98.44;98.56;148
290424;015700;98.44;98.44;98.44;98.44;61
290424;015800;98.53;98.53;98.43;98.43;141
290424;015900;98.61;98.61;98.6;98.6;190
290424;020000;98.33;98.33;98.33;98.33;111
290424;020000;98.33;98.33;98.33;98.33;111
290424;020200;98.61;98.61;98.38;98.38;163
290424;020300;98.42;98.42;98.42;98.42;82
290424;020400;98.6;98.6;98.6;98.6;110
290424;020500;98.55;98.55;98.55;98.55;60
290424;020600;98.68;98.68;98.66;98.66;139
290424;020700;98.47;98.47;98.47;98.47;89
290424;020900;98.61;98.61;98.61;98.61;101
290424;021000;98.62;98.66;98.62;98.66;174
290424;021300;98.45;98.45;98.45;98.45;105
290424;021400;98.36;98.36;98.36;98.36;59
290424;021500;98.68;98.68;98.39;98.39;184
290424;021600;98.61;98.61;98.61;98.61;59
290424;021700;98.68;98.68;98.68;98.68;82
290424;021800;98.44;98.44;98.44;98.44;68
290424;022100;98.58;98.58;98.58;98.58;77
290424;022200;98.63;98.63;98.63;98.63;110
290424;022300;98.37;98.37;98.37;98.37;96
290424;022400;98.61;98.61;98.61;98.61;102
290424;022500;98.62;98.62;98.62;98.62;60
290424;022600;98.99;98.99;98.6;98.6;365.21698188
290424;022800;98.61;98.61;98.61;98.61;63
290424;023000;98.58;98.58;98.58;98.58;72
290424;023100;98.51;98.53;98.51;98.53;124
290424;023200;98.51;98.51;98.51;98.51;94
290424;023300;98.39;98.39;98.39;98.39;76
290424;023400;98.64;98.64;98.64;98.64;71
290424;023500;98.64;98.64;98.64;98.64;92
290424;023600;98.65;98.99;98.65;98.99;148.28613873
290424;023700;98.99;98.99;98.81;98.99;133.06605925
290424;023800;98.85;98.86;98.85;98.86;205
290424;023900;99;99;98.74;98.74;278.31517409
290424;024000;98.61;99;98.61;99;150.55388427
290424;024100;98.83;99;98.71;98.71;181.32537779
290424;024200;98.44;98.44;98.44;98.44;107
290424;024300;99;99;99;99;121.1234688
290424;024400;98.61;98.8;98.61;98.8;199
290424;024500;98.6;98.6;98.6;98.6;90
290424;024600;98.75;98.75;98.75;98.75;101
290424;024800;98.75;98.75;98.75;98.75;88
290424;024900;98.81;99;98.81;99;142.16770786
290424;025000;98.7;99;98.5;99;299.07301912
290424;025100;98.77;98.77;98.77;98.77;60
290424;025200;98.6;98.6;98.6;98.6;104
290424;025300;98.73;98.73;98.73;98.73;91
290424;025400;98.85;98.85;98.46;98.46;192
290424;025500;98.82;98.82;98.82;98.82;98
290424;025600;98.7;98.7;98.7;98.7;90
290424;025700;98.7;98.7;98.7;98.7;69
290424;025800;98.79;98.79;98.79;98.79;84
290424;025900;98.99;98.99;98.99;98.99;2.16710694
290424;030000;98.83;98.99;98.39;98.39;221.63961396
290424;030000;98.83;98.99;98.39;98.39;221.63961396
290424;030200;98.67;98.99;98.67;98.99;537.2217879
290424;030300;98.61;98.61;98.61;98.61;92
290424;030400;98.69;98.99;98.37;98.99;169.56964247
290424;030500;98.99;98.99;98.55;98.99;119.84227346
290424;030600;98.99;99;98.99;99;11.99626086
290424;030700;99;99;98.57;98.57;133.78527917
290424;030800;98.84;99;98.84;99;118.28973094
290424;030900;98.9;98.9;98.9;98.9;58
290424;031000;98.88;98.88;98.88;98.88;84
290424;031100;98.89;98.89;98.89;98.89;85
290424;031200;98.92;98.92;98.92;98.92;69
290424;031300;98.51;98.55;98.34;98.34;291
290424;031400;98.66;99;98.66;99;269.86533948
290424;031500;99;99;98.65;98.71;194.7471638
290424;031600;99;99;98.59;98.59;167.4604522
290424;031700;98.7;98.7;98.7;98.7;78
290424;031800;98.8;98.8;98.75;98.75;158
290424;031900;98.85;98.85;98.85;98.85;62
290424;032000;98.84;98.84;98.47;98.47;174
290424;032100;98.69;98.69;98.69;98.69;81
290424;032200;98.65;98.65;98.65;98.65;91
290424;032300;98.75;98.75;98.61;98.61;267.27
290424;032400;98.99;98.99;98.99;98.99;57.08189082
290424;032500;98.79;98.93;98.79;98.93;108.79
290424;032600;98.86;98.86;98.86;98.86;87
290424;032700;98.86;98.86;98.86;98.86;97
290424;032800;98.92;98.99;98.87;98.87;200.89773181
290424;033000;98.94;98.94;98.94;98.94;80
290424;033100;98.88;99;98.88;99;236.05982537
290424;033200;98.54;98.54;98.54;98.54;100
290424;033300;98.68;98.68;98.68;98.68;82
290424;033400;98.8;99;98.8;99;261.26624102
290424;033600;98.91;98.91;98.91;98.91;67
290424;033700;98.94;98.94;98.94;98.94;77
290424;033800;98.89;98.94;98.89;98.94;137
290424;033900;98.92;98.92;98.92;98.92;109
290424;034000;98.93;98.93;98.9;98.9;147
290424;034300;98.9;98.9;98.9;98.9;86
290424;034400;98.89;98.89;98.89;98.89;79
290424;034500;98.9;98.9;98.9;98.9;93
290424;034600;98.87;98.87;98.87;98.87;79
290424;034700;98.92;98.92;98.92;98.92;97
290424;034800;98.94;98.94;98.93;98.93;184
290424;035000;98.88;98.88;98.88;98.88;57
290424;035100;98.93;98.93;98.9;98.9;181
290424;035300;98.94;98.94;98.94;98.94;93
290424;035400;98.9;98.9;98.9;98.9;87
290424;035600;99;99;98.89;98.89;246.29998049
290424;035700;98.92;98.92;98.92;98.92;104
290424;035800;98.92;99;98.92;99;176.58148122
290424;035900;99;99.04;98.6;98.62;1034.11996773
290424;040000;99.04;99.1;98.91;99.1;700.77606901
290424;040000;99.04;99.1;98.91;99.1;700.77606901
290424;040100;98.96;98.96;98.96;98.96;101
290424;040200;98.96;98.96;98.96;98.96;64
